id,1hr,3hr,5hr,6hr,6hr,7hr,8hr
S1_L_T13901,7.9014,5.9743,4.9498,4.3328,4.7068,3.8279,3.662
S1_L_T13905,7.0594,5.9743,5.4092,4.6954,4.7943,4.3678,3.662
S1_L_T13906,6.9294,4.7816,3.2717,3.3328,3.2918,3.2146,3.2146
S1_L_T13911,6.9294,4.5592,3.2146,3.2146,3.2146,3.2146,3.2146
S1_L_T13913,7.0594,5.2473,4.1197,3.5255,3.8768,3.2146,3.2146
S1_L_T13915,6.628,5.1442,4.1197,3.6954,3.2918,3.2146,3.662
S1_L_T13917,5.7264,6.8156,7.7952,6.9684,7.7621,3.8279,4.7485
S1_L_T13918,7.5934,5.5186,3.7571,3.5255,3.8768,3.5388,3.2146
S1_L_T13920,8.1434,6.3201,5.4092,4.3328,4.5142,4.0686,4.1209
S1_L_T13921,6.8454,4.7112,4.4092,3.3328,3.8768,3.2146,3.2146
S1_L_T13926,8.2121,6.4117,5.7046,4.9178,4.9548,4.7599,4.568
S1_L_T13928,6.3313,4.2962,3.5347,3.2146,3.2146,3.2146,3.2146
S1_L_T1393,6.628,6.1442,5.1977,4.5255,4.0288,3.6905,3.2475
S1_L_T13930,8.1666,6.0617,5.4733,4.7734,4.7943,4.6156,4.3617
S1_L_T13931,8.5931,7.0332,6.2717,5.5699,5.2304,5.0678,4.9089
S1_L_T13934,8.3906,6.8971,5.9498,4.7734,5.1663,4.7599,4.1209
S1_L_T1394,6.4114,4.9743,3.7571,3.5255,3.2146,3.2146,3.2146
S1_L_T13942,7.391,6.2222,6.079,5.1104,5.0288,4.1754,3.9835
S1_L_T13944,6.4498,4.0898,3.5347,3.2146,3.2146,3.2146,3.2146
S1_L_T13947,6.5941,4.8487,3.7571,3.2146,3.2146,3.2146,3.2146
S1_L_T13949,6.8739,5.3435,4.6502,3.9849,4.4073,3.2146,3.4696
S1_L_T1395,6.2022,5.9439,5.1977,4.3328,4.5142,3.6905,4.1209
S1_L_T13950,7.2887,5.7112,5.1977,4.3328,4.5142,3.6905,3.662
S1_L_T13959,6.4498,5.1442,3.7571,3.2146,3.5142,3.2146,3.2146
S1_L_T1396,6.4498,4.6372,3.2146,3.2146,3.2146,3.2146,3.2146
S1_L_T13961,6.7562,5.3893,4.2717,3.2146,4.1663,3.6905,3.2146
S1_L_T13962,7.9823,6.2222,5.3421,4.5255,4.4073,4.1754,3.2475
S1_L_T13963,7.5049,6.2222,5.0372,4.6954,5.0288,4.1754,3.4696
S1_L_T13972,6.5941,5.3893,4.1197,3.5255,4.0288,3.2146,3.2146
S1_L_T13975,7.391,5.9129,4.6502,4.1104,3.8768,3.2146,3.2475
S1_L_T13979,8.0083,6.0617,5.2717,4.2259,4.2918,4.1754,3.4696
S1_L_T13980,8.0083,6.8156,6.1197,5.9178,5.6137,5.1747,4.6611
S1_L_T13982,8.0338,6.5791,5.4092,4.8474,4.6137,4.0686,3.2475
S1_L_T13983,6.628,4.7816,3.2146,3.2146,3.2146,3.2146,3.2146
S1_L_T13988,7.1555,5.5186,4.7571,3.6954,3.7068,3.3691,3.2146
S1_L_T13990,6.1564,5.6372,5.5347,4.6129,5.3507,4.2748,4.2463
S1_L_T13991,6.7865,4.7816,3.2717,3.3328,3.2146,3.3691,3.2146
S1_L_T13992,6.9563,4.6372,4.1197,3.5255,3.2146,3.2146,3.2146
S1_L_T13994,6.7252,4.7112,4.1197,3.6954,3.2918,3.2146,3.2146
S1_L_T13997,7.391,5.4768,3.7571,3.3328,3.2918,3.2146,3.2475
S1_L_T13998,7.8734,6.3201,5.0372,3.6954,4.7943,4.3678,4.2463
S1_L_T14001,8.3906,7.004,5.904,5.1693,5.1663,4.6895,3.9835
S1_L_T14003,8.4862,6.8323,5.7046,5.1693,5.0992,4.6156,4.6611
S1_L_T14008,7.9953,5.9439,5.1197,4.3328,4.0288,3.6905,3.4696
S1_L_T14009,7.4679,5.9439,4.4092,4.1104,4.5142,3.6905,3.4696
S1_L_T1401,7.084,5.7112,4.1197,3.9849,3.8768,3.8279,3.4696
S1_L_T14010,7.2673,5.5186,4.1197,3.5255,3.8768,3.3691,3.2146
S1_L_T14012,7.4106,6.4554,5.9498,5.1693,5.7512,4.6156,4.3617
S1_L_T14022,6.6935,4.7816,3.7571,3.2146,3.2146,3.2146,3.2146
S1_L_T14024,10.2117,8.861,8.3335,7.4443,7.7181,7.0947,6.769
S1_L_T14027,6.3719,4.9743,4.5347,4.2259,4.1663,3.2146,3.4696
S1_L_T14031,7.0594,5.4768,4.4092,3.8474,3.7068,4.0686,3.2475
S1_L_T14035,8.0464,6.5186,4.9498,3.6954,4.5142,3.3691,3.2475
S1_L_T14036,7.8157,7.4227,6.8805,6.0173,6.3216,5.5371,5.6607
S1_L_T14039,7.7402,6.6372,5.3421,3.9849,4.8768,4.8269,4.2463
S1_L_T14042,7.7556,5.7816,4.8566,3.9849,4.1663,3.5388,3.2146
S1_L_T14044,7.8157,6.2222,4.9498,4.7734,4.7943,3.8279,3.9835
S1_L_T14048,6.7865,5.6747,5.4733,4.6954,4.4073,4.0686,4.3617
S1_L_T1405,6.5593,5.1442,3.5347,4.1104,3.8768,3.2146,3.2146
S1_L_T14055,9.5972,8.3022,7.1977,6.4797,6.4073,6.1483,5.7481
S1_L_T1406,7.2457,5.9129,4.9498,4.6129,4.7943,4.3678,3.8317
S1_L_T14060,7.2673,5.5186,3.9498,3.3328,3.2146,3.2146,3.4696
S1_L_T14064,6.2465,5.8812,5.2717,4.3328,4.8768,4.6156,3.2475
S1_L_T14067,6.9019,6.2962,5.7046,4.8474,5.0288,4.6156,3.8317
S1_L_T1407,7.0088,5.3435,3.5347,3.5255,3.7068,3.3691,3.2475
S1_L_T14071,7.0343,4.5592,4.2717,3.5255,3.2146,3.2146,3.2146
S1_L_T14074,8.6016,7.9207,7.2165,6.5255,6.5895,5.7246,5.2458
S1_L_T14075,8.0835,6.9285,6.1977,5.9178,5.7512,5.0678,4.568
S1_L_T14077,7.3305,6.3201,5.4733,5.1104,4.9548,4.7599,4.1209
S1_L_T14078,6.7252,4.5592,3.7571,3.5255,3.5142,3.2146,3.2146
S1_L_T14080,9.0208,8.0114,7.4889,6.9349,6.9923,6.3893,6.0181
S1_L_T14081,7.7246,6.7469,5.8566,5.3328,5.2918,4.8269,4.6611
S1_L_T14084,6.9019,6.1442,5.1977,4.9178,4.8768,3.6905,3.662
S1_L_T14087,8.0211,6.5988,4.9498,4.9849,4.7943,4.6895,4.4686
S1_L_T14089,6.4873,5.2962,4.7571,3.8474,3.2918,3.5388,3.2146
S1_L_T14091,7.2887,5.6372,4.4092,3.8474,3.8768,3.2146,3.2146
S1_L_T14092,7.6105,5.7469,4.4092,3.8474,3.8768,3.3691,3.2475
S1_L_T14093,6.5237,4.9743,3.9498,3.5255,3.2918,3.3691,3.2146
S1_L_T14095,7.1786,6.004,4.6502,4.3328,4.2918,3.8279,3.2475
S1_L_T14096,6.6935,4.9129,4.1197,3.5255,3.2918,3.2146,3.2146
S1_L_T14097,7.1555,5.7469,4.9498,4.4324,4.4073,3.8279,3.2475
S1_L_T14099,7.2236,5.7469,4.8566,3.5255,3.2918,3.2146,3.2146
S1_L_T1410,8.2988,7.2222,6.4092,5.4797,5.9548,5.4116,4.568
S1_L_T14105,7.5934,6.004,5.5347,4.8474,4.9548,4.1754,4.1209
S1_L_T14107,8.1434,7.378,7.0583,6.1693,6.3507,5.615,5.3612
S1_L_T14109,7.391,6.3435,4.5347,4.1104,4.2918,3.6905,3.9835
S1_L_T14113,7.7709,6.9592,6.079,5.5255,5.9163,5.7594,4.9829
S1_L_T14118,6.4114,5.2473,3.2717,3.5255,4.1663,3.3691,3.2146
S1_L_T14125,7.0594,5.7112,5.1977,4.1104,4.7068,3.2146,3.9835
S1_L_T14127,8.8731,7.8072,6.9721,6.4324,6.7512,5.689,5.1844
S1_L_T14130,5.9574,5.5988,5.1197,3.9849,4.4073,3.3691,3.4696
S1_L_T14134,8.42,6.7987,6.0372,5.6129,5.2918,5.0112,4.568
S1_L_T14148,7.6929,5.2473,4.2717,3.2146,3.7068,3.3691,3.2146
S1_L_T14153,8.2988,6.7816,5.3421,4.5255,4.7068,3.9532,3.4696
S1_L_T14162,8.3505,7.3893,6.079,5.6954,5.7068,4.9524,4.6611
S1_L_T14165,7.1786,5.3435,4.4092,3.6954,3.2918,3.2146,3.2146
S1_L_T14169,6.9294,5.8812,5.1977,4.2259,4.1663,3.8279,3.662
S1_L_T14172,7.084,5.5988,4.9498,3.3328,4.0288,3.2146,3.4696
S1_L_T14173,7.3509,5.8156,4.8566,4.2259,4.4073,4.1754,3.9835
S1_L_T14175,6.6935,4.9743,3.9498,3.3328,3.7068,3.2146,3.4696
S1_L_T14177,7.4865,6.4768,5.5347,4.6954,5.0288,4.5376,3.662
S1_L_T14179,6.6935,5.3435,3.5347,4.1104,3.2918,3.2146,3.2475
S1_L_T14180,6.5941,4.8487,4.5347,3.2146,3.2918,3.2146,3.2146
S1_L_T14182,7.1321,6.004,4.2717,3.9849,3.8768,3.6905,3.2475
S1_L_T14190,5.7264,5.7816,5.6502,5.2803,5.661,4.6156,4.4686
S1_L_T14191,6.6611,5.5988,4.8566,4.3328,4.5142,3.8279,3.2475
S1_L_T14197,6.5593,4.9129,3.9498,3.5255,3.5142,3.5388,3.2146
S1_L_T14200,6.4114,4.5592,3.5347,3.2146,3.2146,3.2146,3.2146
S1_L_T14201,6.4873,5.2473,4.5347,4.2259,4.5142,3.5388,3.662
S1_L_T14202,7.523,6.2962,5.6502,5.1693,5.4617,4.9524,4.7485
S1_L_T14204,6.8739,5.1442,3.5347,3.2146,3.2146,3.2146,3.2146
S1_L_T14207,6.5237,5.5592,4.9498,4.5255,4.4073,3.3691,3.2475
S1_L_T14212,8.5931,7.0758,6.3073,5.2259,5.2304,4.5376,4.4686
S1_L_T14214,7.4865,5.5988,3.7571,3.6954,3.5142,3.2146,3.2146
S1_L_T1423,6.8163,4.7816,3.7571,3.2146,3.7068,3.2146,3.2146
S1_L_T14232,7.541,5.7469,4.2717,3.3328,3.2918,3.2146,3.2146
S1_L_T14234,7.9424,5.6747,4.2717,4.2259,3.8768,3.6905,3.2146
S1_L_T14236,8.6354,7.272,6.1592,5.2803,5.5142,5.0678,4.6611
S1_L_T14237,6.4873,5.7469,4.4092,4.3328,4.7943,3.9532,3.2475
S1_L_T14249,6.5593,5.0332,3.5347,3.2146,3.2918,3.2146,3.2146
S1_L_T14250,7.3305,5.7816,4.7571,3.8474,4.1663,4.0686,3.8317
S1_L_T14251,6.4498,4.5592,3.2146,3.2146,3.2146,3.2146,3.2146
S1_L_T14252,6.5941,4.4768,3.7571,3.2146,3.2146,3.2146,3.2146
S1_L_T14255,8.0211,5.4337,4.6502,3.3328,4.1663,3.3691,3.2146
S1_L_T14257,7.4106,6.2962,4.9498,4.8474,4.2918,3.9532,3.2475
S1_L_T14258,7.5761,6.0898,4.9498,3.9849,4.1663,4.1754,3.2475
S1_L_T14260,6.5237,4.7816,3.2146,3.2146,3.2146,3.2146,3.2146
S1_L_T14261,7.5934,6.1442,5.3421,5.2259,4.9548,3.9532,3.2475
S1_L_T14263,7.2457,6.1442,5.1197,4.1104,4.9548,3.2146,3.4696
S1_L_T14264,6.3719,5.5186,5.0372,3.8474,4.2918,3.5388,3.2475
S1_L_T14268,7.084,5.0898,3.2717,3.3328,3.7068,3.2146,3.2146
S1_L_T14273,7.6605,6.3435,5.7046,4.6954,5.1663,4.2748,3.662
S1_L_T14275,6.9563,5.4768,5.0372,3.8474,4.6137,3.3691,3.4696
S1_L_T14281,6.3719,5.3435,4.8566,4.4324,4.4073,3.6905,3.8317
S1_L_T14283,7.6105,6.1707,5.1197,4.5255,4.6137,3.9532,3.2146
S1_L_T14284,7.4106,5.9439,4.9498,4.4324,3.7068,3.3691,3.8317
S1_L_T14286,7.6929,5.8156,4.8566,4.1104,4.2918,4.1754,3.2475
S1_L_T14292,7.5761,5.8487,3.7571,3.3328,3.7068,3.2146,3.2146
S1_L_T14294,6.7252,5.7816,4.5347,4.5255,4.7943,3.8279,3.2475
S1_L_T14298,6.628,5.2962,3.5347,3.2146,3.2146,3.2146,3.2146
S1_L_T143,7.9289,6.4554,5.1977,4.6954,4.7943,4.0686,3.662
S1_L_T14301,6.5237,3.8487,3.2146,3.2146,3.2918,3.2146,3.2146
S1_L_T14303,7.523,5.5592,4.9498,4.6129,4.2918,4.0686,3.2475
S1_L_T14304,7.084,5.4768,4.5347,4.3328,4.0288,3.5388,3.662
S1_L_T14305,6.5593,4.8487,4.2717,3.2146,3.5142,3.8279,3.2146
S1_L_T14307,6.9294,5.0898,3.2717,3.3328,3.2918,3.2146,3.2146
S1_L_T14311,6.9019,5.2962,4.1197,3.9849,3.5142,3.5388,3.2146
S1_L_T14314,9.0586,6.9892,5.9498,5.1104,4.8768,4.891,3.8317
S1_L_T14315,7.8303,7.8812,7.7826,7.3328,7.5142,6.0394,5.7051
S1_L_T14316,6.5237,5.2473,3.2717,3.2146,3.5142,3.2146,3.2146
S1_L_T1432,7.2236,5.8156,5.1977,4.3328,4.1663,3.3691,3.2475
S1_L_T14321,8.2008,6.5186,5.1977,5.1104,4.7068,4.3678,3.4696
S1_L_T14324,7.4106,4.7816,3.7571,3.5255,3.5142,3.2146,3.2146
S1_L_T14325,6.8163,5.2473,3.9498,3.6954,4.1663,3.3691,3.2146
S1_L_T14329,6.4873,4.8487,3.5347,3.6954,3.2918,3.2146,3.2146
S1_L_T1433,7.6273,6.4768,5.6502,5.3834,5.2918,4.6895,4.2463
S1_L_T14330,8.4296,7.1036,6.1592,5.5699,5.2918,4.4552,4.4686
S1_L_T14331,6.6935,4.4768,3.2146,3.2146,3.2918,3.2146,3.2146
S1_L_T14332,6.9828,4.7112,3.2717,3.3328,3.5142,3.3691,3.2146
S1_L_T14335,7.084,6.2962,5.2717,4.6954,4.7068,4.8269,3.9835
S1_L_T14336,8.1316,6.6372,5.904,4.6954,5.7068,4.891,3.9835
S1_L_T14344,7.5934,6.1707,5.3421,4.3328,4.1663,4.4552,3.8317
S1_L_T14349,6.4873,5.0332,3.9498,3.2146,3.2918,3.2146,3.2146
S1_L_T1435,9.2881,7.3893,6.4416,5.6547,5.8361,5.3672,4.8309
S1_L_T14350,8.5931,7.4117,6.1977,5.6547,5.8768,5.3672,4.8309
S1_L_T14352,6.4873,4.7112,4.6502,3.2146,3.5142,3.2146,3.2146
S1_L_T14355,6.3719,4.4768,3.2717,3.2146,3.2146,3.2146,3.2146
S1_L_T1436,8.42,6.8651,5.8077,5.3328,5.3507,5.1222,4.4686
S1_L_T14361,6.5941,5.3893,4.7571,3.6954,3.2918,3.5388,3.2146
S1_L_T14368,9.3805,7.6277,6.1197,5.4324,5.7943,5.3214,5.0532
S1_L_T14373,6.7865,5.9439,4.7571,4.1104,4.5142,3.9532,3.2146
S1_L_T14375,6.4114,5.5988,4.8566,3.8474,4.2918,4.0686,3.2146
S1_L_T14376,7.2887,5.6747,4.2717,3.5255,3.8768,3.6905,3.2146
S1_L_T1438,6.3719,4.0898,3.2146,3.2146,3.2146,3.2146,3.2146
S1_L_T14383,8.3707,6.9892,5.4092,4.9178,5.1663,4.8269,3.8317
S1_L_T14386,7.523,6.1967,4.8566,4.9178,4.4073,4.5376,3.9835
S1_L_T14392,7.391,5.9743,4.4092,3.6954,4.0288,3.3691,3.2146
S1_L_T14395,7.5586,5.6372,4.2717,3.2146,3.2146,3.2146,3.2146
S1_L_T14397,6.9828,5.5186,4.8566,4.4324,4.4073,4.0686,3.662
S1_L_T14399,6.3313,5.0898,3.7571,3.9849,3.7068,3.2146,3.2146
S1_L_T1440,7.4865,6.7292,5.5936,5.049,5.0992,4.1754,3.9835
S1_L_T14400,7.2236,5.4768,4.7571,4.1104,4.0288,3.6905,3.2146
S1_L_T14402,7.3711,5.7112,4.2717,3.6954,3.2918,3.2146,3.2475
S1_L_T14403,6.7562,5.9743,5.6502,4.7734,4.6137,4.1754,4.1209
S1_L_T14404,7.8157,5.4768,4.7571,4.1104,4.2918,3.9532,3.662
S1_L_T14405,7.6273,6.2962,5.5936,4.7734,4.9548,4.0686,3.8317
S1_L_T14408,7.7088,6.1442,5.2717,4.8474,4.6137,3.9532,3.8317
S1_L_T14411,6.628,4.8487,3.5347,3.2146,3.2146,3.2146,3.2146
S1_L_T14412,6.2465,5.6372,4.1197,3.5255,4.5142,3.8279,3.662
S1_L_T14413,7.3711,6.1707,5.1197,4.8474,5.0288,4.2748,3.4696
S1_L_T14418,6.6611,5.1967,4.5347,3.6954,3.7068,3.3691,3.2146
S1_L_T14419,8.6354,7.0187,4.8566,4.6129,4.0288,4.0686,4.1209
S1_L_T1442,7.4865,5.9439,5.2717,4.2259,4.4073,4.4552,3.9835
S1_L_T14428,6.8163,5.3435,3.5347,3.3328,3.7068,3.2146,3.2475
S1_L_T14430,7.5761,6.2473,5.1977,4.7734,4.5142,3.6905,3.4696
S1_L_T14432,6.9563,5.7469,5.1197,4.1104,4.7943,4.4552,3.9835
S1_L_T14434,6.5237,4.6372,4.1197,3.3328,3.8768,3.3691,3.2146
S1_L_T14437,9.1314,7.4005,6.5043,5.883,6.1987,5.8589,5.4156
S1_L_T14439,7.1082,5.8487,5.4733,4.6129,4.8768,3.8279,3.4696
S1_L_T14441,6.9019,5.1967,3.5347,3.2146,3.2146,3.2146,3.2146
S1_L_T14442,8.0083,6.6181,5.2717,4.5255,4.7943,4.1754,3.4696
S1_L_T14443,6.5237,5.4337,4.1197,3.8474,3.8768,3.2146,3.2146
S1_L_T14444,7.8303,6.0898,4.8566,4.3328,4.5142,4.1754,3.2475
S1_L_T14445,9.2774,7.8971,7.3073,6.8653,6.8566,6.2738,5.7899
S1_L_T14448,7.7556,6.2473,5.0372,4.1104,4.1663,4.0686,4.3617
S1_L_T14449,7.084,6.272,5.7046,4.8474,5.2304,4.2748,3.9835
S1_L_T14450,7.1321,6.3201,5.4092,4.9849,4.9548,4.7599,3.8317
S1_L_T14451,7.5761,6.1442,5.3421,4.9178,4.8768,4.1754,3.9835
S1_L_T14452,6.3313,4.7816,3.7571,3.2146,3.2146,3.2146,3.2146
S1_L_T14456,5.204,5.5186,5.3421,4.8474,4.7943,3.2146,3.2146
S1_L_T14465,6.8454,5.6372,4.5347,3.3328,3.8768,3.2146,3.2146
S1_L_T14466,7.7088,6.272,5.1197,5.049,5.3507,4.7599,4.1209
S1_L_T14468,7.2673,5.4768,3.2717,3.3328,3.2918,3.2146,3.2146
S1_L_T14472,7.8009,6.3666,4.4092,3.6954,4.5142,3.6905,3.2475
S1_L_T14473,6.8163,5.5186,4.1197,4.1104,3.8768,3.2146,3.2146
S1_L_T14475,6.3313,5.4337,4.7571,4.5255,4.4073,3.8279,3.4696
S1_L_T14481,6.4498,5.6372,5.1977,4.3328,4.4073,3.8279,3.2146
S1_L_T14484,6.8739,5.8487,4.4092,3.6954,3.7068,3.6905,3.4696
S1_L_T14488,6.6935,5.1967,4.2717,3.3328,3.5142,3.2146,3.2146
S1_L_T14492,7.9558,7.378,7.1977,6.7153,6.7068,6.1483,5.7051
S1_L_T14495,7.43,6.1442,4.8566,4.1104,4.1663,3.9532,3.662
S1_L_T14496,7.9424,6.5186,5.5347,4.7734,5.0992,4.2748,4.1209
S1_L_T14499,7.43,5.1967,4.1197,3.2146,3.5142,3.5388,3.2146
S1_L_T1450,7.8448,6.4978,6.5936,5.6547,5.8768,5.0678,4.9089
S1_L_T14500,6.3719,5.4337,5.2717,4.1104,4.4073,3.9532,3.8317
S1_L_T14506,6.8454,5.4337,3.9498,3.2146,3.8768,3.2146,3.2475
S1_L_T14511,7.6105,7.1036,6.1977,5.3834,6.0644,4.6156,4.3617
S1_L_T14512,7.5049,6.1172,5.5347,4.5255,4.6137,3.8279,4.3617
S1_L_T14513,7.7709,5.9743,4.4092,3.6954,4.2918,3.3691,3.2475
S1_L_T14515,6.4114,4.6372,3.5347,3.8474,3.5142,3.2146,3.2146
S1_L_T14517,7.2457,4.9743,4.7571,3.6954,3.5142,3.5388,3.2146
S1_L_T14525,7.1786,5.8156,4.5347,3.8474,4.0288,3.2146,3.2146
S1_L_T14528,7.1082,5.7112,4.2717,4.2259,3.7068,3.8279,3.4696
S1_L_T14533,7.4679,6.4978,5.904,4.8474,5.2918,4.2748,3.662
S1_L_T14538,7.2673,5.5592,4.1197,3.2146,3.7068,3.2146,3.2146
S1_L_T14539,7.391,6.2222,5.1197,4.6129,4.6137,4.1754,3.662
S1_L_T14542,8.3404,7.272,6.376,5.6547,5.7943,5.1747,4.568
S1_L_T14543,7.8157,6.5988,5.5347,4.4324,4.6137,3.8279,3.9835
S1_L_T14547,8.4769,6.7816,5.5936,5.1104,4.8768,4.2748,4.1209
S1_L_T14552,6.9019,4.8487,4.1197,3.6954,3.7068,3.3691,3.2475
S1_L_T14554,6.7252,4.9743,3.5347,3.6954,3.5142,3.2146,3.2146
S1_L_T14555,6.6935,5.2962,4.1197,3.8474,4.0288,3.2146,3.2475
S1_L_T14556,8.7085,7.2222,6.1592,5.2803,5.661,5.1222,4.4686
S1_L_T14558,6.9828,5.5186,4.9498,4.2259,4.4073,3.6905,3.662
S1_L_T14559,6.5593,5.0332,3.9498,3.2146,3.2146,3.2146,3.2146
S1_L_T1456,6.628,5.1967,4.4092,4.1104,4.1663,3.5388,3.2146
S1_L_T14562,6.7865,6.3435,6.1197,5.049,5.5648,4.6895,4.4686
S1_L_T14564,8.5317,7.7469,7.5791,6.8109,7.1987,6.4754,6.2752
S1_L_T14570,7.0088,4.9743,4.2717,3.9849,4.5142,3.5388,3.2146
S1_L_T14573,7.523,6.3666,6.5936,5.8474,5.8768,5.0112,4.8309
S1_L_T14575,8.4862,6.9743,5.6502,5.049,5.7068,5.1222,4.6611
S1_L_T14586,9.3655,8.0688,7.0158,6.2803,6.4617,5.7933,5.2458
S1_L_T14590,6.9563,6.5391,5.904,5.2259,5.5142,4.3678,4.2463
S1_L_T14591,8.0589,5.9743,4.9498,4.4324,4.4073,3.6905,3.4696
S1_L_T14594,6.2465,5.6372,5.4092,4.3328,5.0288,3.9532,3.9835
S1_L_T14597,8.3301,6.7987,4.9498,4.3328,4.7943,4.1754,3.8317
S1_L_T14600,7.7402,7.1036,6.5347,5.9178,6.0288,5.2741,5.0532
S1_L_T14602,7.0088,5.8156,4.7571,4.3328,4.7068,3.8279,3.4696
S1_L_T14604,7.9558,6.1707,5.1977,3.9849,4.4073,3.8279,3.662
S1_L_T14609,6.8163,5.0332,3.2717,3.2146,3.2146,3.2146,3.2146
S1_L_T14613,7.6605,5.7112,4.4092,3.8474,3.7068,4.0686,3.2475
S1_L_T14614,7.3097,6.1967,4.6502,3.5255,4.1663,3.8279,3.2146
S1_L_T14615,7.9289,6.3435,5.1197,4.5255,4.1663,3.9532,3.662
S1_L_T14616,8.5583,6.9439,6.1977,5.2259,5.5648,5.1747,4.8309
S1_L_T14619,6.3313,5.5186,4.6502,4.1104,4.2918,3.6905,3.4696
S1_L_T14621,7.1082,5.3893,4.1197,3.2146,3.7068,3.6905,3.2146
S1_L_T14623,7.5586,5.7469,4.6502,4.2259,3.8768,3.5388,3.2146
S1_L_T14625,8.2343,7.6561,6.3421,5.6547,6.1987,5.5766,5.3612
S1_L_T14627,8.1197,7.5492,7.2896,6.9005,6.9357,6.0949,5.7899
S1_L_T14630,7.9953,6.3666,5.4092,4.9178,4.8768,4.0686,4.2463
S1_L_T14631,6.8163,5.7816,5.1197,4.4324,4.6137,4.3678,3.662
S1_L_T14633,8.0338,6.7644,6.1977,5.8474,5.8361,5.2253,4.4686
S1_L_T14638,8.6683,7.7816,7.2165,6.6954,7.0819,6.2496,5.9085
S1_L_T14644,6.5237,4.1967,3.2717,3.2146,3.2146,3.2146,3.2146
S1_L_T14648,6.3719,4.4768,3.2146,3.2146,3.2146,3.2146,3.2146
S1_L_T14649,7.2236,5.5592,4.5347,4.3328,4.5142,3.9532,3.4696
S1_L_T1465,6.7865,6.1172,4.8566,4.4324,4.7068,3.9532,4.1209
S1_L_T14652,8.4862,6.7816,5.8077,5.4797,5.4073,4.9524,4.7485
S1_L_T14655,8.1895,6.7292,6.376,5.3328,5.7068,4.891,4.4686
S1_L_T14659,7.0343,5.3435,4.2717,3.6954,4.0288,3.2146,3.2475
S1_L_T14660,8.3404,6.9129,6.1977,5.5699,5.5648,5.0678,4.7485
S1_L_T14669,8.4954,6.9285,5.3421,4.5255,5.0288,4.6895,4.3617
S1_L_T14671,6.7252,5.1967,4.2717,3.6954,3.8768,3.2146,3.2146
S1_L_T14673,6.4114,5.3435,3.9498,3.2146,3.7068,3.3691,3.2146
S1_L_T14676,7.4106,5.9743,5.0372,4.5255,4.4073,3.5388,3.4696
S1_L_T14679,6.9019,4.9743,4.2717,3.3328,3.7068,3.2146,3.2475
S1_L_T1468,6.9294,5.0898,3.5347,3.8474,3.5142,3.5388,3.2146
S1_L_T14680,6.9828,6.5791,6.5043,5.9849,5.9923,5.1222,4.8309
S1_L_T14684,6.3313,5.0332,4.1197,3.5255,3.5142,3.2146,3.2146
S1_L_T14687,6.6611,6.004,5.8077,4.7734,5.0992,4.4552,3.2475
S1_L_T14688,6.7865,5.7112,4.8566,4.2259,4.7068,4.0686,3.8317
S1_L_T14691,7.7402,6.1442,5.5936,4.6129,4.7943,3.8279,4.568
S1_L_T14696,6.9828,6.004,5.1197,3.9849,4.4073,4.0686,3.2475
S1_L_T14697,6.5941,5.0898,4.4092,4.1104,3.2918,3.2146,3.2475
S1_L_T1470,6.5593,6.4554,5.5347,4.6954,5.0288,4.0686,3.2146
S1_L_T14701,6.5593,4.9129,3.9498,3.3328,3.7068,3.2146,3.2146
S1_L_T14705,8.4487,6.9892,5.4733,5.049,5.4073,4.6895,4.568
S1_L_T14708,7.43,6.4117,5.1197,4.3328,4.7943,3.8279,3.2146
S1_L_T14710,7.8303,6.0617,5.4733,5.049,5.0288,4.6156,3.8317
S1_L_T14715,7.43,5.6747,4.2717,4.1104,4.0288,3.9532,3.2475
S1_L_T14717,9.1015,7.8651,6.6222,5.6954,5.9163,5.8589,5.1203
S1_L_T14719,7.4865,6.1172,4.9498,4.2259,4.4073,3.6905,3.662
S1_L_T14720,10.612,9.534,8.3676,7.6129,7.926,7.3325,7.1034
S1_L_T14724,7.7709,5.9743,5.3421,4.5255,4.8768,4.1754,4.3617
S1_L_T14726,8.4487,6.3893,5.0372,4.6954,4.6137,4.6156,3.2475
S1_L_T14729,6.4873,5.0898,4.8566,3.6954,4.1663,3.8279,3.8317
S1_L_T1473,7.3305,6.3201,5.7571,5.2259,4.6137,4.3678,4.3617
S1_L_T14731,7.4491,5.7469,4.6502,3.8474,3.8768,3.3691,3.2475
S1_L_T14732,6.7252,4.7816,3.5347,3.2146,3.2146,3.2146,3.2146
S1_L_T14736,6.3719,4.7816,4.1197,3.2146,3.2146,3.2146,3.2146
S1_L_T1474,7.1555,5.8487,4.9498,4.3328,4.7943,4.3678,3.4696
S1_L_T14740,9.0144,7.4005,6.0372,5.883,5.8361,5.2253,5.0532
S1_L_T14741,7.523,6.1707,5.1197,4.1104,4.7068,4.6895,4.3617
S1_L_T14743,7.7402,6.4768,6.079,4.9178,5.1663,4.0686,3.662
S1_L_T14756,7.7402,6.1707,5.4092,4.1104,4.7068,3.8279,3.9835
S1_L_T14758,8.7629,6.8971,5.7571,4.9849,4.7943,3.9532,3.8317
S1_L_T14759,7.8303,6.272,4.6502,3.6954,4.0288,4.0686,3.2475
S1_L_T14760,7.2013,5.5592,4.9498,4.2259,4.4073,4.1754,3.662
S1_L_T14761,7.9691,6.1172,5.0372,4.3328,4.2918,4.1754,3.9835
